operation,gpu_util,mem_used_MB,elapsed_time_sec,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,input_size,hidden_size,batch_size,time_step
Gates_t3,0,1115,0.00035737600922584536,16777216,9.767473126774272e-05,5.589421138196826e-05,2.8822842502699078e-05,1.2957677383075384e-05,4,64,512,64,3
Activations_t3,0,1115,0.0001955839991569519,131072,0.00010449392042837283,6.0423103896312114e-05,3.0411345717943142e-05,1.3659470814117589e-05,4,64,512,64,3
Cell Update_t3,0,1115,0.0002396160066127777,65536,0.00011054277672534829,6.370866207561221e-05,3.23051830663449e-05,1.4528931583391187e-05,4,64,512,64,3
Hidden Update_t3,0,1115,0.00019148799777030944,65536,0.00011614896778908703,6.699227581563605e-05,3.390235795519558e-05,1.5254334018255398e-05,4,64,512,64,3
h_Gates_t0,0,1115,0.00022118400037288665,169869312,4.800667109996106e-07,0.0,3.5261278208929825e-07,1.2745392891031232e-07,4,64,576,64,0
Gates_t0,0,1115,0.00023039999604225158,18874368,7.842921528174333e-06,4.549448082258323e-06,2.2767582102921347e-06,1.0167152356238754e-06,4,64,576,64,0
Activations_t0,0,1115,4.300799965858459e-05,147456,1.2894184967622367e-05,7.065838989461781e-06,4.031391558443481e-06,1.7969544197171051e-06,4,64,576,64,0
Cell Update_t0,0,1115,5.3247999399900436e-05,73728,2.0422522259737767e-05,1.1628064854107834e-05,6.059634569925351e-06,2.7348228357045836e-06,4,64,576,64,0
Hidden Update_t0,0,1115,7.16800019145012e-05,73728,2.6091505994572347e-05,1.4917789712853846e-05,7.714540060516084e-06,3.459176221202417e-06,4,64,576,64,0
h_Gates_t1,0,1115,8.396799862384797e-05,169869312,3.1888636957580054e-05,1.822195902434487e-05,9.42457753965592e-06,4.242100393579265e-06,4,64,576,64,1
Gates_t1,0,1115,0.0002170879989862442,18874368,3.9198097637350224e-05,2.2764184880230687e-05,1.1316884609055208e-05,5.117028148064329e-06,4,64,576,64,1
Activations_t1,0,1115,5.7344000786542894e-05,147456,4.440089418070536e-05,2.5297798018186768e-05,1.3139670233948755e-05,5.963425928569833e-06,4,64,576,64,1
Cell Update_t1,0,1115,9.42080020904541e-05,73728,5.1813931640699604e-05,2.9843079428104602e-05,1.5097684578139342e-05,6.873167634455655e-06,4,64,576,64,1
Hidden Update_t1,0,1115,6.656000018119811e-05,73728,5.759463565137061e-05,3.3123637606990997e-05,1.681931373321774e-05,7.651684311161867e-06,4,64,576,64,1
h_Gates_t2,0,1115,7.577600330114365e-05,169869312,6.335130678200446e-05,3.642141802373544e-05,1.850731175028278e-05,8.422577007986242e-06,4,64,576,64,2
Gates_t2,0,1115,0.0002109439969062805,18874368,6.855954220906952e-05,3.893225336781825e-05,2.035437461681694e-05,9.272914224434326e-06,4,64,576,64,2
Activations_t2,0,1115,5.3247999399900436e-05,147456,7.586858699010995e-05,4.348614590199418e-05,2.223545056612153e-05,1.0146990521994232e-05,4,64,576,64,2
Cell Update_t2,0,1115,7.577600330114365e-05,73728,8.297826339743418e-05,4.803392731389522e-05,2.3979606405889406e-05,1.0964729677649546e-05,4,64,576,64,2
Hidden Update_t2,0,1115,5.939200147986412e-05,73728,8.762264868103786e-05,5.0073095614777685e-05,2.5769320615440586e-05,1.1780232450819578e-05,4,64,576,64,2
h_Gates_t3,0,1115,8.806400001049042e-05,169869312,9.482945698828478e-05,5.4624765926547525e-05,2.758072623122894e-05,1.2623964830508298e-05,4,64,576,64,3
Gates_t3,0,1115,0.0002027519941329956,18874368,0.00010015635983123348,5.7148379056570775e-05,2.9505032770672443e-05,1.3502948003990249e-05,4,64,576,64,3
Activations_t3,0,1115,0.00020787200331687927,147456,0.00010753747836738338,6.17169938159634e-05,3.1480733517899595e-05,1.4339751033520377e-05,4,64,576,64,3
Cell Update_t3,0,1115,0.00021606400609016418,73728,0.0001132512864159151,6.498532976451088e-05,3.3187401549897994e-05,1.5078555101506233e-05,4,64,576,64,3
Hidden Update_t3,0,1115,0.0003010559976100922,73728,0.00011894966332105398,6.827311016976978e-05,3.48517412147014e-05,1.58248119365828e-05,4,64,576,64,3
h_Gates_t0,0,1115,0.0002529279887676239,209715200,1.7761264252643508e-06,1.2516676690665918e-06,3.8728642094351673e-07,1.3717233525424237e-07,4,64,640,64,0
Gates_t0,0,1115,0.0002631680071353912,20971520,7.842602335556443e-06,4.55167031176984e-06,2.2637973665935035e-06,1.0271346571931001e-06,4,64,640,64,0
Activations_t0,0,1115,6.656000018119811e-05,163840,1.5051087388576065e-05,9.10195172565409e-06,4.0750124266769605e-06,1.8741232362450157e-06,4,64,640,64,0
Cell Update_t0,0,1115,7.372800260782241e-05,81920,2.021066980668619e-05,1.1613620404915537e-05,5.889194155799318e-06,2.707855245971336e-06,4,64,640,64,0
Hidden Update_t0,0,1115,5.632000043988228e-05,81920,2.7485691623470007e-05,1.6163901818799786e-05,7.746200363624445e-06,3.5755894410457756e-06,4,64,640,64,0
h_Gates_t1,1,1115,8.806400001049042e-05,209715200,3.353043539234818e-05,1.9448071114425147e-05,9.628348258230654e-06,4.45401601969238e-06,4,64,640,64,1
Gates_t1,1,1115,0.00019148799777030944,20971520,3.9458997865654385e-05,2.276918488064439e-05,1.1416926355756196e-05,5.272886629253807e-06,4,64,640,64,1
Activations_t1,1,1115,5.939200147986412e-05,163840,4.664136172112065e-05,2.7298910726614167e-05,1.3252227823999305e-05,6.090223170507186e-06,4,64,640,64,1
Cell Update_t1,0,1115,6.553599983453751e-05,81920,5.184702580409338e-05,2.982057940670302e-05,1.5113493479674417e-05,6.9129529177159545e-06,4,64,640,64,1
Hidden Update_t1,0,1115,4.812800139188767e-05,81920,5.912429617237683e-05,3.4374471947984375e-05,1.6971737188490113e-05,7.778087035902354e-06,4,64,640,64,1
h_Gates_t2,0,1115,0.00017100800573825837,209715200,6.653568539053949e-05,3.8920864469105254e-05,1.8945475434144557e-05,8.669345487289682e-06,4,64,640,64,2
Gates_t2,0,1115,0.00025702399015426635,20971520,7.105342872632264e-05,4.095614387722435e-05,2.0644612071230722e-05,9.452672777867581e-06,4,64,640,64,2
Activations_t2,0,1115,9.42080020904541e-05,163840,7.821096676044938e-05,4.54989252922644e-05,2.2457827410693812e-05,1.0254214057491173e-05,4,64,640,64,2
Cell Update_t2,0,1115,9.42080020904541e-05,81920,8.338150431633421e-05,4.801920508157309e-05,2.4293035823304276e-05,1.1069263411456857e-05,4,64,640,64,2
Hidden Update_t2,0,1115,6.45119994878769e-05,81920,9.068753506661169e-05,5.2571430941839026e-05,2.6175153995661518e-05,1.1940950129111153e-05,4,64,640,64,2
h_Gates_t3,0,1115,0.00011776000261306762,209715200,9.676847219715463e-05,5.585115579265221e-05,2.807987107498848e-05,1.283744532951396e-05,4,64,640,64,3
Gates_t3,0,1115,0.00020889599621295928,20971520,0.00010287361004350064,5.91503250966241e-05,3.0027903744525575e-05,1.369538120235097e-05,4,64,640,64,3
Activations_t3,0,1115,6.553599983453751e-05,163840,0.00011016529674132716,6.369838429165497e-05,3.190908524947078e-05,1.4557827200201414e-05,4,64,640,64,3
Cell Update_t3,0,1115,0.00022015999257564545,81920,0.00011539981851809728,6.620838630411185e-05,3.3766612568824836e-05,1.5424819645160595e-05,4,64,640,64,3
Hidden Update_t3,0,1115,0.00019763199985027314,81920,0.00012238855902233224,7.076172328268626e-05,3.544825724747201e-05,1.617857849217399e-05,4,64,640,64,3
h_Gates_t0,0,1115,0.0002099200040102005,2097152,5.353388754514822e-07,0.0,3.67459182857785e-07,1.6787969259369724e-07,4,128,64,64,0
Gates_t0,0,1115,0.0002682879865169525,4194304,7.999321176176979e-06,4.541114744682773e-06,2.3664243931405954e-06,1.0917820383536097e-06,4,128,64,64,0
Activations_t0,0,1115,0.00010751999914646149,16384,1.5652317769694058e-05,9.086396154600607e-06,4.485605255146602e-06,2.080316359946848e-06,4,128,64,64,0
Cell Update_t0,0,1115,0.00012083200365304947,8192,2.3079655559371806e-05,1.3635844240411643e-05,6.446128490232572e-06,2.997682828727591e-06,4,128,64,64,0
Hidden Update_t0,0,1115,5.427199974656105e-05,8192,2.7533371027773204e-05,1.5662234751800952e-05,8.109103431722456e-06,3.762032844249796e-06,4,128,64,64,0
h_Gates_t1,0,1115,0.00013516800105571746,2097152,3.507454310880483e-05,2.023001618312037e-05,1.017124508143237e-05,4.673281844252094e-06,4,128,64,64,1
Gates_t1,0,1115,0.00019865599274635314,4194304,4.007114961201358e-05,2.2737518190041328e-05,1.1890733957025876e-05,5.442897464946371e-06,4,128,64,64,1
Activations_t1,0,1115,6.0416001826524736e-05,16384,4.7595667032499284e-05,2.728418849429204e-05,1.3933027535302858e-05,6.378451002904384e-06,4,128,64,64,1
Cell Update_t1,0,1115,6.553599983453751e-05,8192,5.470173066211059e-05,3.184391436406031e-05,1.570196506156009e-05,7.155851236490189e-06,4,128,64,64,1
Hidden Update_t1,0,1115,6.143999844789505e-05,8192,6.059817969795006e-05,3.513280588762768e-05,1.7516888735722574e-05,7.948485074599798e-06,4,128,64,64,1
h_Gates_t2,1,1115,6.348799914121628e-05,2097152,6.644786827476576e-05,3.8433086306355335e-05,1.9285466261695014e-05,8.729315706715408e-06,4,128,64,64,2
Gates_t2,1,1115,0.000187391996383667,4194304,7.14844697932465e-05,4.094364386730831e-05,2.1029588212545178e-05,9.511237713393004e-06,4,128,64,64,2
Activations_t2,1,1115,5.0175998359918594e-05,16384,7.859645758991282e-05,4.5498091949980335e-05,2.279833101642703e-05,1.0300034623505456e-05,4,128,64,64,2
Cell Update_t2,0,1115,8.396799862384797e-05,8192,8.581001817353957e-05,5.00503178173517e-05,2.465712555901889e-05,1.1102574797168982e-05,4,128,64,64,2
Hidden Update_t2,0,1115,5.632000043988228e-05,8192,9.045036151430389e-05,5.207976388277302e-05,2.6471557288342343e-05,1.1899040343188524e-05,4,128,64,64,2
h_Gates_t3,0,1115,6.246399879455566e-05,2097152,9.767457481636267e-05,5.666421199634897e-05,2.8308846813727973e-05,1.2701516006285732e-05,4,128,64,64,3
Gates_t3,0,1115,0.0002181120067834854,4194304,0.00010273789952003493,5.915810288215084e-05,3.0077915728980373e-05,1.3501880908903727e-05,4,128,64,64,3
Activations_t3,0,1115,5.3247999399900436e-05,16384,0.00010990657666789105,6.372477320226722e-05,3.1892000235803075e-05,1.428980322982077e-05,4,128,64,64,3
Cell Update_t3,0,1115,0.00014643199741840363,8192,0.00011581364418024646,6.69956091527979e-05,3.3705872798009406e-05,1.5112162229439155e-05,4,128,64,64,3
Hidden Update_t3,0,1115,0.00022630399465560914,8192,0.00012169241894083401,7.029533401592403e-05,3.5489653113923714e-05,1.590743181098627e-05,4,128,64,64,3
h_Gates_t0,0,1115,0.00021299199759960174,8388608,1.714382236680727e-06,1.2513898894894737e-06,3.443522199279153e-07,1.1864012726333788e-07,4,128,128,64,0
Gates_t0,0,1115,0.00026419198513031006,8388608,7.686813107847924e-06,4.570836988904148e-06,2.1503583869514342e-06,9.656177319923425e-07,4,128,128,64,0
Activations_t0,0,1115,7.475200295448303e-05,32768,1.5602995886341645e-05,9.095562834460225e-06,4.4581199553812845e-06,2.0493130965001375e-06,4,128,128,64,0
Cell Update_t0,0,1115,0.00022323200106620788,16384,2.2749399339825966e-05,1.3639177574020778e-05,6.2574505615125425e-06,2.8527712042926492e-06,4,128,128,64,0
Hidden Update_t0,0,1115,5.427199974656105e-05,16384,2.7748764133655778e-05,1.6157235148028803e-05,7.963258315044422e-06,3.628270670582557e-06,4,128,128,64,0
h_Gates_t1,0,1115,7.065600156784058e-05,8388608,3.537748553026295e-05,2.0706961013416958e-05,1.0075272226876472e-05,4.595252289969529e-06,4,128,128,64,1
Gates_t1,0,1115,0.00019763199985027314,8388608,4.303311434406425e-05,2.52616868756661e-05,1.2186379471316316e-05,5.585047997081844e-06,4,128,128,64,1
Activations_t1,0,1115,6.246399879455566e-05,32768,4.9024560039408833e-05,2.85475228309906e-05,1.4047081237655162e-05,6.429955970763076e-06,4,128,128,64,1
Cell Update_t1,0,1115,7.577600330114365e-05,16384,5.5277616540239224e-05,3.184585880688928e-05,1.6045719503230554e-05,7.386038230119396e-06,4,128,128,64,1
Hidden Update_t1,0,1115,5.119999870657921e-05,16384,6.258433735652485e-05,3.639169577596135e-05,1.792704100828449e-05,8.26560057227901e-06,4,128,128,64,1
h_Gates_t2,0,1115,7.782399654388428e-05,8388608,6.786297795902592e-05,3.890864223521362e-05,1.9810727515235868e-05,9.143608208576427e-06,4,128,128,64,2
Gates_t2,0,1115,0.00020787200331687927,8388608,7.525688312544667e-05,4.3459479208252105e-05,2.1738390724031567e-05,1.0059013193162998e-05,4,128,128,64,2
Activations_t2,0,1115,5.222399905323982e-05,32768,8.259591701797674e-05,4.800920507364026e-05,2.3654377812374824e-05,1.0932334131961645e-05,4,128,128,64,2
Cell Update_t2,0,1115,0.00011980800330638886,16384,8.875329296201219e-05,5.1292541030534267e-05,2.5630175781901632e-05,1.1830576149576282e-05,4,128,128,64,2
Hidden Update_t2,0,1115,8.089599758386612e-05,16384,9.490081423845551e-05,5.45917103451643e-05,2.7591589017694415e-05,1.2717514875596787e-05,4,128,128,64,2
h_Gates_t3,0,1115,0.00010342399775981904,8388608,0.00010221157252478694,5.9143380646276e-05,2.9473711356725607e-05,1.3594480521785318e-05,4,128,128,64,3
Gates_t3,0,1115,0.00020787200331687927,8388608,0.00010748716860804991,6.165977154992675e-05,3.135484202829511e-05,1.4472555029828041e-05,4,128,128,64,3
Activations_t3,0,1115,7.88479968905449e-05,32768,0.00011486978162444213,6.620866407658355e-05,3.328141606955687e-05,1.53797014783017e-05,4,128,128,64,3
Cell Update_t3,0,1115,7.475200295448303e-05,16384,0.0001221799678149082,7.075977882564644e-05,3.5164695631733495e-05,1.6255493357528248e-05,4,128,128,64,3
Hidden Update_t3,0,1115,0.00019865599274635314,16384,0.00012835202682488875,7.403644811176946e-05,3.7141265268544194e-05,1.717431344457508e-05,4,128,128,64,3
h_Gates_t0,0,1115,5.529600009322166e-05,18874368,5.354657890740076e-07,0.0,4.1279310800980407e-07,1.2267268106420352e-07,4,128,192,64,0
Gates_t0,0,1115,0.00029491201043128966,12582912,8.462244560856034e-06,4.548892533762228e-06,2.6918057645514137e-06,1.2215462625423933e-06,4,128,192,64,0
Activations_t0,0,1115,6.656000018119811e-05,49152,1.6178318931302415e-05,9.092229493745663e-06,4.85316277141698e-06,2.232926666139771e-06,4,128,192,64,0
Cell Update_t0,0,1115,0.00023756800591945648,24576,2.2130194102675407e-05,1.2370565450225968e-05,6.711393424663897e-06,3.0482352277855416e-06,4,128,192,64,0
Hidden Update_t0,0,1115,6.143999844789505e-05,24576,2.809782840084176e-05,1.5687512547657434e-05,8.549136283746497e-06,3.861179569437828e-06,4,128,192,64,0
h_Gates_t1,0,1115,9.830400347709655e-05,18874368,3.528846830655103e-05,2.02094606152059e-05,1.0387353865430604e-05,4.691653825914522e-06,4,128,192,64,1
Gates_t1,0,1115,0.0002027519941329956,12582912,4.295978432415361e-05,2.4756964251082536e-05,1.2522102517670622e-05,5.6807175554004525e-06,4,128,192,64,1
Activations_t1,0,1115,5.939200147986412e-05,49152,4.8005078961455916e-05,2.727391070678209e-05,1.4244554173410348e-05,6.486614081263476e-06,4,128,192,64,1
Cell Update_t1,0,1115,6.758400052785873e-05,24576,5.5292643909219624e-05,3.184113657894727e-05,1.610473038377372e-05,7.346776946498629e-06,4,128,192,64,1
Hidden Update_t1,0,1115,6.246399879455566e-05,24576,6.001418433150427e-05,3.3870860423945715e-05,1.7942265464913898e-05,8.20105844264465e-06,4,128,192,64,1
h_Gates_t2,0,1115,7.27040022611618e-05,18874368,6.718008498297166e-05,3.8411419613026965e-05,1.9757858584051533e-05,9.01080678589316e-06,4,128,192,64,2
Gates_t2,0,1115,0.0003409920036792755,12582912,7.232069098490831e-05,4.092697718505178e-05,2.1570548645311743e-05,9.823165154544785e-06,4,128,192,64,2
Activations_t2,0,1115,6.246399879455566e-05,49152,7.953361419343899e-05,4.547309193014826e-05,2.3430398744302833e-05,1.063012351898789e-05,4,128,192,64,2
Cell Update_t2,0,1115,7.27040022611618e-05,24576,8.673882962329233e-05,5.003615114773652e-05,2.5245818252195296e-05,1.1456860223360512e-05,4,128,192,64,2
Hidden Update_t2,0,1115,0.00013209599256515503,24576,9.16141412697449e-05,5.206281943159752e-05,2.7197792591549322e-05,1.2353529246598058e-05,4,128,192,64,2
h_Gates_t3,0,1115,9.830400347709655e-05,18874368,9.893317402824628e-05,5.663032308333982e-05,2.9080377153172313e-05,1.3222473791734142e-05,4,128,192,64,3
Gates_t3,0,1115,0.0002447360008955002,12582912,0.00010618327979905686,6.114754891939356e-05,3.094029030776928e-05,1.4095440571894018e-05,4,128,192,64,3
Activations_t3,0,1115,7.680000364780426e-05,49152,0.00011136298949559777,6.366255093226414e-05,3.2755858426887496e-05,1.4944580136446128e-05,4,128,192,64,3
Cell Update_t3,0,1115,8.294399827718735e-05,24576,0.00011852981429382741,6.822005457607361e-05,3.453646818470622e-05,1.5773291533047577e-05,4,128,192,64,3
Hidden Update_t3,0,1115,0.0002242559939622879,24576,0.00012321041513398964,7.02461673078858e-05,3.6361678255986477e-05,1.660256957011735e-05,4,128,192,64,3
h_Gates_t0,0,1115,0.00017817600071430207,33554432,1.7932021646189615e-06,1.2827788040681298e-06,3.6383140217775833e-07,1.465919583730735e-07,4,128,256,64,0
Gates_t0,0,1115,0.00022220799326896668,16777216,9.382205058060722e-06,5.817226874427206e-06,2.4234722165537154e-06,1.1415059670798012e-06,4,128,256,64,0
Activations_t0,0,1115,1.945599913597107e-05,65536,1.543645598329378e-05,9.09917394054105e-06,4.31421122914534e-06,2.0230708136073888e-06,4,128,256,64,0
Cell Update_t0,0,1115,1.1264000087976456e-05,32768,2.1493813593338126e-05,1.2399732142398534e-05,6.192926065446899e-06,2.9011553854926933e-06,4,128,256,64,0
Hidden Update_t0,0,1115,6.860800087451935e-05,32768,2.886140666893124e-05,1.694945800778669e-05,8.107348985876908e-06,3.804599675267646e-06,4,128,256,64,0
h_Gates_t1,0,1115,9.318400174379349e-05,33554432,3.449249429618391e-05,1.9460015572292377e-05,1.0218587341532387e-05,4.813891382359141e-06,4,128,256,64,1
Gates_t1,0,1115,0.00021196800470352174,16777216,4.1836114357586325e-05,2.4013074767736953e-05,1.2123049976211706e-05,5.6999896136376625e-06,4,128,256,64,1
Activations_t1,0,1115,8.191999793052673e-05,65536,4.9234028380248194e-05,2.8560022848012068e-05,1.4074545426293744e-05,6.59946010594238e-06,4,128,256,64,1
Cell Update_t1,0,1115,7.98719972372055e-05,32768,5.5329652224506376e-05,3.18433588120115e-05,1.6003086135791753e-05,7.48320727670312e-06,4,128,256,64,1
Hidden Update_t1,0,1115,5.3247999399900436e-05,32768,6.15427940877456e-05,3.5141417008333065e-05,1.7997732453731846e-05,8.403644625680687e-06,4,128,256,64,1
h_Gates_t2,0,1115,0.00011264000087976456,33554432,6.8982174103439e-05,3.968919842378682e-05,1.996947014223059e-05,9.323505537421582e-06,4,128,256,64,2
Gates_t2,0,1115,0.0001894399970769882,16777216,7.635109040024922e-05,4.424197984320699e-05,2.189842196316863e-05,1.0210688593873582e-05,4,128,256,64,2
Activations_t2,0,1115,7.88479968905449e-05,65536,8.172470154467613e-05,4.675809296728062e-05,2.3848192411872818e-05,1.1118416165522681e-05,4,128,256,64,2
Cell Update_t2,0,1115,9.523200243711472e-05,32768,8.91201672765839e-05,5.131365216115569e-05,2.580084091843328e-05,1.2005674196994925e-05,4,128,256,64,2
Hidden Update_t2,0,1115,6.758400052785873e-05,32768,9.642886560487977e-05,5.584060022556514e-05,2.7707333554741198e-05,1.2880931824573424e-05,4,128,256,64,2
h_Gates_t3,0,1115,7.372800260782241e-05,33554432,0.00010248587813897231,5.912365841354017e-05,2.9611804800537544e-05,1.3750414924894582e-05,4,128,256,64,3
Gates_t3,0,1115,0.00021503999829292298,16777216,0.00010904688285369092,6.242699439340527e-05,3.183507102359241e-05,1.4784817436693236e-05,4,128,256,64,3
Activations_t3,0,1115,5.7344000786542894e-05,65536,0.0001162718608303515,6.698394247450778e-05,3.3673627772215844e-05,1.5614290583627862e-05,4,128,256,64,3
Cell Update_t3,0,1115,6.0416001826524736e-05,32768,0.0001215233570641568,6.951700005686234e-05,3.556805400997849e-05,1.6438302997315956e-05,4,128,256,64,3
Hidden Update_t3,0,1115,4.095999896526337e-05,32768,0.00012878967049562945,7.403644811532217e-05,3.743631689347507e-05,1.7316905486832187e-05,4,128,256,64,3
h_Gates_t0,0,1115,0.0002027519941329956,52428800,1.7259767285213254e-06,1.250556557863547e-06,3.4253388513788563e-07,1.3288628551989293e-07,4,128,320,64,0
Gates_t0,0,1115,0.0003829759955406189,20971520,9.768130466354393e-06,5.7988935218133975e-06,2.69130576415616e-06,1.2779311803848368e-06,4,128,320,64,0
Activations_t0,0,1115,9.625600278377533e-05,81920,1.7368132811174622e-05,1.0335286045659586e-05,4.811948849556616e-06,2.2208979159584186e-06,4,128,320,64,0
Cell Update_t0,0,1115,9.42080020904541e-05,40960,2.3456699037977375e-05,1.3640288681671109e-05,6.71676787341105e-06,3.099642482895216e-06,4,128,320,64,0
Hidden Update_t0,0,1115,5.632000043988228e-05,40960,3.078383271536213e-05,1.8176125649915775e-05,8.624764955361686e-06,3.98294211008467e-06,4,128,320,64,0
h_Gates_t1,0,1115,8.089599758386612e-05,52428800,3.604019438462871e-05,2.0698627672288694e-05,1.0484488109805887e-05,4.8570786025341285e-06,4,128,320,64,1
Gates_t1,0,1115,0.00019456000626087187,20971520,4.341227135748012e-05,2.524113130775163e-05,1.2436055504390364e-05,5.735084545338133e-06,4,128,320,64,1
Activations_t1,0,1115,7.372800260782241e-05,81920,5.106739981284694e-05,2.9796690498073986e-05,1.4535981628776076e-05,6.734727685996879e-06,4,128,320,64,1
Cell Update_t1,0,1115,7.680000364780426e-05,40960,5.7054148976232344e-05,3.306947089143364e-05,1.6394649504598846e-05,7.5900285801998634e-06,4,128,320,64,1
Hidden Update_t1,0,1115,5.427199974656105e-05,40960,6.335633053416686e-05,3.63578068629522e-05,1.8434633081031507e-05,8.563890590183147e-06,4,128,320,64,1
h_Gates_t2,0,1115,9.113600105047225e-05,52428800,7.097271163844382e-05,4.090781050436476e-05,2.051468141173185e-05,9.550219722347211e-06,4,128,320,64,2
Gates_t2,0,1115,0.00019763199985027314,20971520,7.830967106720525e-05,4.5454203021932926e-05,2.2420089324945436e-05,1.0435378720326891e-05,4,128,320,64,2
Activations_t2,0,1115,5.939200147986412e-05,81920,8.36023884134357e-05,4.7980593937069216e-05,2.4305055555140856e-05,1.1316738921225634e-05,4,128,320,64,2
