operation,gpu_util,mem_used_MB,elapsed_time_sec,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,input_size,hidden_size,batch_size,time_step
Hidden Update_t3,14,32857,0.0003256320059299469,32768000,0.0001295458810354614,7.990006392333271e-05,3.419006040758109e-05,1.5455756704547574e-05,4,640,25600,640,3
h_Gates_t0,12,45515,0.03097088050842285,4246732800000,4.9691405275218466e-06,4.321114573713203e-06,5.000940111845372e-07,1.4793194262410622e-07,4,640,28800,640,0
Gates_t0,12,45515,0.0014888960123062133,94371840000,1.4582936413198571e-05,1.0658897423354574e-05,2.7504347003450957e-06,1.173604289498901e-06,4,640,28800,640,0
Activations_t0,11,45515,0.0005416960120201111,73728000,1.986057147995684e-05,1.323889948068313e-05,4.605435906569278e-06,2.0162360927044315e-06,4,640,28800,640,0
Cell Update_t0,11,45515,0.0005335040092468261,36864000,2.7235408206757655e-05,1.7797514239248358e-05,6.5291238344053135e-06,2.9087701331039843e-06,4,640,28800,640,0
Hidden Update_t0,0,45515,0.0003461120128631592,36864000,3.4618245358944275e-05,2.2468906866635052e-05,8.373033365087273e-06,3.7763051272219538e-06,4,640,28800,640,0
h_Gates_t1,0,45515,0.03360768127441406,4246732800000,4.202728449932291e-05,2.7074188324149873e-05,1.0285324339362944e-05,4.6677718358101015e-06,4,640,28800,640,1
Gates_t1,0,45515,0.0016261119842529298,94371840000,5.0964727509016376e-05,3.340086005820808e-05,1.2107431908158026e-05,5.456435542650272e-06,4,640,28800,640,1
Activations_t1,17,45515,0.0005826560258865356,73728000,5.4648810761909685e-05,3.47064166597022e-05,1.374897377694759e-05,6.193420325259897e-06,4,640,28800,640,1
Cell Update_t1,17,45515,0.0005468159914016723,36864000,6.183247718164614e-05,3.927836475625668e-05,1.5573297736406555e-05,6.9808146889829056e-06,4,640,28800,640,1
Hidden Update_t1,17,45515,0.0003461120128631592,36864000,6.878934191951551e-05,4.38505906394937e-05,1.721493293860071e-05,7.723818341421103e-06,4,640,28800,640,1
h_Gates_t2,2,45515,0.03306086349487305,4246732800000,7.455719922505331e-05,4.715920439934962e-05,1.8925008473328958e-05,8.47298635237474e-06,4,640,28800,640,2
Gates_t2,2,45515,0.0016138240098953246,94371840000,7.830201594851986e-05,4.846587211204678e-05,2.061195954510919e-05,9.224184291363893e-06,4,640,28800,640,2
Activations_t2,2,45515,0.0006010879874229431,73728000,8.877679908078058e-05,5.652643411480085e-05,2.229916950598665e-05,9.951195459993084e-06,4,640,28800,640,2
Cell Update_t2,2,45515,0.0005273600220680237,36864000,9.573246525048699e-05,6.108449331065913e-05,2.396351750413297e-05,1.0684454435694895e-05,4,640,28800,640,2
Hidden Update_t2,2,45515,0.00035020801424980166,36864000,0.00010152006534185023,6.436727372260975e-05,2.5696323612596538e-05,1.1456468006643949e-05,4,640,28800,640,2
h_Gates_t3,17,45515,0.03317657470703125,4246732800000,0.00010534045377755258,6.56736636557298e-05,2.7452075850531443e-05,1.221471427129135e-05,4,640,28800,640,3
Gates_t3,17,45515,0.0016404479742050172,94371840000,0.0001147824418768045,7.266728036015024e-05,2.9139573589417574e-05,1.297558792723669e-05,4,640,28800,640,3
Activations_t3,17,45515,0.0005959680080413818,73728000,0.00012265432674623175,7.814839585407185e-05,3.0781908236617765e-05,1.3724022655542137e-05,4,640,28800,640,3
Cell Update_t3,17,45515,0.0005355520248413086,36864000,0.00012839783632981883,8.135895398808657e-05,3.253732936317477e-05,1.4501552978557495e-05,4,640,28800,640,3
Hidden Update_t3,17,45515,0.00034508800506591797,36864000,0.0001321632748013093,8.266617725283254e-05,3.42477101759242e-05,1.524938737255254e-05,4,640,28800,640,3
h_Gates_t0,0,61141,0.03824947357177735,5242880000000,5.787549018515489e-07,0.0,4.5550647551572364e-07,1.2324842633582522e-07,4,640,32000,640,0
Gates_t0,0,61141,0.0018329600095748902,104857600000,1.4038521055374818e-05,1.0231952629169427e-05,2.649833230977238e-06,1.1567351952281527e-06,4,640,32000,640,0
Activations_t0,0,61141,0.000587776005268097,81920000,2.1391906186643626e-05,1.4757789582375835e-05,4.574038103673022e-06,2.0600785005947687e-06,4,640,32000,640,0
Cell Update_t0,27,61141,0.0005713919997215271,40960000,2.5903733350069306e-05,1.6779457869375847e-05,6.3061361560150415e-06,2.8181393246784193e-06,4,640,32000,640,0
Hidden Update_t0,27,61141,0.00030924800038337706,40960000,3.1399570474589756e-05,1.9357793267005263e-05,8.288241075032074e-06,3.7535361325524225e-06,4,640,32000,640,0
h_Gates_t1,1,61141,0.0416102409362793,5242880000000,3.833646757927605e-05,2.3982796960808628e-05,9.8840979072712e-06,4.4695727111962255e-06,4,640,32000,640,1
Gates_t1,1,61141,0.0018821120262145995,104857600000,4.953303525926214e-05,3.2524748238671464e-05,1.1731359940636609e-05,5.276927079954068e-06,4,640,32000,640,1
Activations_t1,21,61141,0.0006287360191345215,81920000,5.713056990829152e-05,3.735614099653617e-05,1.3646176750265002e-05,6.128252161490354e-06,4,640,32000,640,1
Cell Update_t1,21,61141,0.000587776005268097,40960000,6.332581414015333e-05,4.059836581404852e-05,1.5673873372421812e-05,7.053574953682997e-06,4,640,32000,640,1
Hidden Update_t1,21,61141,0.00036556801199913024,40960000,6.956139719621336e-05,4.395920183242197e-05,1.7655723846790768e-05,7.946471517000618e-06,4,640,32000,640,1
h_Gates_t2,1,61141,0.04100505447387695,5242880000000,7.461195254861069e-05,4.655253723839792e-05,1.9344679920174765e-05,8.714735390037998e-06,4,640,32000,640,2
Gates_t2,20,61141,0.0017797119617462159,104857600000,9.83729704820272e-05,6.238504990463412e-05,2.448804125708545e-05,1.1499879320307626e-05,4,640,32000,640,2
Activations_t2,20,61141,0.0006451200246810913,81920000,0.00010345946354939569,6.498005198452006e-05,2.6220313198456512e-05,1.2259098366419093e-05,4,640,32000,640,2
Cell Update_t2,1,61141,0.000587776005268097,40960000,0.00011055620405777724,6.968477796576167e-05,2.786196506733194e-05,1.3009461024683615e-05,4,640,32000,640,2
Hidden Update_t2,1,61141,0.000374783992767334,40960000,0.00011760250231053007,7.432061501688736e-05,2.952596556519689e-05,1.3755921728445811e-05,4,640,32000,640,2
h_Gates_t3,1,61141,0.04164198303222656,5242880000000,0.00012327340103774126,7.729339516870937e-05,3.144028237442873e-05,1.4539723494603157e-05,4,640,32000,640,3
Gates_t3,0,61141,0.0018216960430145264,104857600000,0.00012844413278065848,7.990173058658456e-05,3.319609405685376e-05,1.534630813722013e-05,4,640,32000,640,3
Activations_t3,0,61141,0.0006369280219078064,81920000,0.0001387575867912229,8.763618122387129e-05,3.500894078490961e-05,1.611246478244198e-05,4,640,32000,640,3
Cell Update_t3,21,61141,0.0005703679919242859,40960000,0.00014575806486084275,9.219674042171278e-05,3.6685758237471134e-05,1.687556620165881e-05,4,640,32000,640,3
Hidden Update_t3,21,61141,0.00037273600697517394,40960000,0.0001514791448484407,9.55011875092282e-05,3.8350089568937266e-05,1.762786777027519e-05,4,640,32000,640,3
h_Gates_t0,0,61141,0.0012072960138320922,104857600000,5.248817877613364e-07,0.0,3.759066896135213e-07,1.4897509814781514e-07,4,640,3200,1280,0
Gates_t0,0,61141,0.0006010879874229431,20971520000,8.06195052745618e-06,4.690281532049312e-06,2.309986847986393e-06,1.0616821474204744e-06,4,640,3200,1280,0
Activations_t0,0,61141,0.00017510400712490083,16384000,1.5540750644453643e-05,9.31056301212152e-06,4.2581384065063475e-06,1.9720492258257725e-06,4,640,3200,1280,0
Cell Update_t0,1,61141,0.00016076800227165223,8192000,2.341993824435354e-05,1.3910566682540093e-05,6.464646005045109e-06,3.0447255567683366e-06,4,640,3200,1280,0
Hidden Update_t0,1,61141,0.00012185599654912949,8192000,2.9519778244086718e-05,1.7208069323260133e-05,8.377763368872188e-06,3.933945551954392e-06,4,640,3200,1280,0
h_Gates_t1,1,61141,0.0009441279768943787,104857600000,3.3231427933568295e-05,1.8512237033974088e-05,1.0052974431262003e-05,4.666216468332198e-06,4,640,3200,1280,1
Gates_t1,0,61141,0.000421887993812561,20971520000,4.0272028954275084e-05,2.3228074134351573e-05,1.1660257939310028e-05,5.383696880613476e-06,4,640,3200,1280,1
Activations_t1,0,61141,0.00016793599724769593,16384000,4.721815200073909e-05,2.786474450644505e-05,1.325615699380501e-05,6.097250500489022e-06,4,640,3200,1280,1
Cell Update_t1,0,61141,0.0001515520066022873,8192000,4.955284832213495e-05,2.786474450644505e-05,1.4863885224431026e-05,6.824218591258865e-06,4,640,3200,1280,1
Hidden Update_t1,1,61141,0.00010239999741315842,8192000,5.6679413518380505e-05,3.24722481970241e-05,1.6608045230869168e-05,7.59912009048723e-06,4,640,3200,1280,1
h_Gates_t2,1,61141,0.0009338880181312561,104857600000,6.367940522060495e-05,3.70672518741344e-05,1.8283481015661344e-05,8.328672330809208e-06,4,640,3200,1280,2
Gates_t2,0,61141,0.0004167680144309998,20971520000,7.12806511663033e-05,4.177947787198377e-05,2.025346842498329e-05,9.247704869336245e-06,4,640,3200,1280,2
Activations_t2,0,61141,0.00023449599742889405,16384000,7.57432240210109e-05,4.3813090609745586e-05,2.1941479497613204e-05,9.988653913652115e-06,4,640,3200,1280,2
Cell Update_t2,0,61141,0.0002181120067834854,8192000,8.07950353512265e-05,4.640198156735664e-05,2.3630388626516346e-05,1.0762665157353524e-05,4,640,3200,1280,2
Hidden Update_t2,1,61141,0.00020889599621295928,8192000,8.828405724755123e-05,5.1012818587992115e-05,2.5589500471583353e-05,1.1681738187975772e-05,4,640,3200,1280,2
h_Gates_t3,1,61141,0.001001471996307373,104857600000,9.584872636371522e-05,5.560615559119242e-05,2.7628326824864942e-05,1.2614243947657867e-05,4,640,3200,1280,3
Gates_t3,0,61141,0.0005631999969482422,20971520000,0.0001031078399554568,6.027143710340965e-05,2.941929547985926e-05,1.3417107372187893e-05,4,640,3200,1280,3
Activations_t3,0,61141,0.00024063999950885772,16384000,0.00010900742483311275,6.35944953195633e-05,3.1197379402327216e-05,1.4215550111222234e-05,4,640,3200,1280,3
Cell Update_t3,0,61141,0.00022015999257564545,8192000,0.00011279689279451058,6.490088525623605e-05,3.2908874938190153e-05,1.498713260008437e-05,4,640,3200,1280,3
Hidden Update_t3,1,61141,0.00019456000626087187,8192000,0.00011989159360157471,6.95086667192868e-05,3.462067991874388e-05,1.5762246963544022e-05,4,640,3200,1280,3
h_Gates_t0,0,61141,0.0032624640464782714,419430400000,3.868729625386392e-06,3.383613812246722e-06,3.643950137370913e-07,1.2072079940257845e-07,4,640,6400,1280,0
Gates_t0,2,61141,0.0007915520071983338,41943040000,1.211757575187942e-05,8.285839960819885e-06,2.637656832344586e-06,1.1940789587149492e-06,4,640,6400,1280,0
Activations_t0,2,61141,0.0003061760067939758,32768000,1.8514991799104642e-05,1.165667598357345e-05,4.710220434839653e-06,2.1480953806915384e-06,4,640,6400,1280,0
Cell Update_t0,2,61141,0.0002529279887676239,16384000,2.3971132866618788e-05,1.4246122503891456e-05,6.657028103395886e-06,3.0679822593314455e-06,4,640,6400,1280,0
Hidden Update_t0,0,61141,0.00024063999950885772,16384000,3.095850780927644e-05,1.886057064481861e-05,8.286779129416727e-06,3.811158035041098e-06,4,640,6400,1280,0
h_Gates_t1,0,61141,0.003399679899215698,419430400000,3.808476955445282e-05,2.3458074316806687e-05,1.0041471366503034e-05,4.585223871143096e-06,4,640,6400,1280,1
Gates_t1,0,61141,0.0008847360014915466,41943040000,4.4271445807649175e-05,2.7130021702959084e-05,1.1772081917658375e-05,5.369342187031714e-06,4,640,6400,1280,1
Activations_t1,0,61141,0.0003256320059299469,32768000,4.8127480003512674e-05,2.8431411635665427e-05,1.352939804573133e-05,6.166670322115916e-06,4,640,6400,1280,1
Cell Update_t1,0,61141,0.00032767999172210693,16384000,5.570645870464768e-05,3.308002646207342e-05,1.551248602108977e-05,7.1139462214844915e-06,4,640,6400,1280,1
Hidden Update_t1,2,61141,0.00022630399465560914,16384000,6.326411474170631e-05,3.768808570470128e-05,1.751698623580003e-05,8.059042801205004e-06,4,640,6400,1280,1
h_Gates_t2,2,61141,0.0034314239025115966,419430400000,7.087759832856441e-05,4.229308938263898e-05,1.9567298709382164e-05,9.017210236543264e-06,4,640,6400,1280,2
Gates_t2,0,61141,0.0008652799725532531,41943040000,7.83250956020149e-05,4.7217815549061015e-05,2.1300269817978862e-05,9.807010234975036e-06,4,640,6400,1280,2
Activations_t2,0,61141,0.00031436800956726076,32768000,8.294829421880117e-05,4.927309497304577e-05,2.305692038996588e-05,1.061827885578953e-05,4,640,6400,1280,2
Cell Update_t2,0,61141,0.0003184640109539032,16384000,8.811012837852565e-05,5.1861430375055306e-05,2.483742042547416e-05,1.1411277577996197e-05,4,640,6400,1280,2
Hidden Update_t2,2,61141,0.00023347200453281401,16384000,9.524581266726086e-05,5.648171184446937e-05,2.6559749025559676e-05,1.220435179723183e-05,4,640,6400,1280,2
h_Gates_t3,2,61141,0.003423232078552246,419430400000,0.00010301507795238317,6.108282664030185e-05,2.8711645747076095e-05,1.3220605565005239e-05,4,640,6400,1280,3
Gates_t3,0,61141,0.0008744959831237793,41943040000,0.00011049751783424275,6.600283057878187e-05,3.046881354169719e-05,1.4025873713763696e-05,4,640,6400,1280,3
Activations_t3,0,61141,0.00031436800956726076,32768000,0.00011511880920278081,6.806394333835897e-05,3.222551494705818e-05,1.4829350917363662e-05,4,640,6400,1280,3
Cell Update_t3,0,61141,0.0003102720081806183,16384000,0.00012028682727319392,7.065366763470138e-05,3.40053030375544e-05,1.5627856600938153e-05,4,640,6400,1280,3
Hidden Update_t3,2,61141,0.00023039999604225158,16384000,0.0001274152894279995,7.528922689559181e-05,3.571651023985263e-05,1.640955229255505e-05,4,640,6400,1280,3
h_Gates_t0,0,61141,0.006582272052764892,943718400000,5.040111289480478e-07,0.0,3.7558446713261903e-07,1.2842666181542875e-07,4,640,9600,1280,0
Gates_t0,4,61141,0.0011888639926910401,62914560000,9.056392363560866e-06,5.496948840999494e-06,2.446596957274977e-06,1.1128465652863952e-06,4,640,9600,1280,0
Activations_t0,4,61141,0.0004147199988365173,49152000,1.6686949897237205e-05,1.0238341520363292e-05,4.405822969099846e-06,2.042785407774069e-06,4,640,9600,1280,0
Cell Update_t0,4,61141,0.0004044800102710724,24576000,2.4260367904737892e-05,1.4870845230774421e-05,6.409933183498112e-06,2.979589490465362e-06,4,640,9600,1280,0
Hidden Update_t0,1,61141,0.00027136000990867615,24576000,3.149066100947552e-05,1.9488071142603758e-05,8.234554365413142e-06,3.768035501458625e-06,4,640,9600,1280,0
h_Gates_t1,1,61141,0.007010303974151612,943718400000,3.657003966578891e-05,2.201001760582244e-05,9.991005770575417e-06,4.569016289391057e-06,4,640,9600,1280,1
Gates_t1,4,61141,0.0012544000148773193,62914560000,4.191526143149029e-05,2.4594464118621318e-05,1.1905801469077075e-05,5.414995843791902e-06,4,640,9600,1280,1
Activations_t1,4,61141,0.0004505600035190582,49152000,5.018978171308974e-05,2.978141270659762e-05,1.4024520664051654e-05,6.383848342440472e-06,4,640,9600,1280,1
Cell Update_t1,4,61141,0.0004147199988365173,24576000,5.743360682833333e-05,3.440474973714913e-05,1.5826335161055844e-05,7.202521930128352e-06,4,640,9600,1280,1
Hidden Update_t1,1,61141,0.000272383987903595,24576000,6.505783937251359e-05,3.901836454645036e-05,1.7887751810187957e-05,8.151723015875278e-06,4,640,9600,1280,1
h_Gates_t2,1,61141,0.007012351989746094,943718400000,7.230410157871216e-05,4.362975712268735e-05,1.9700386593628954e-05,8.973957862395861e-06,4,640,9600,1280,2
Gates_t2,0,61141,0.0011427839994430542,62914560000,7.760260813361604e-05,4.6309203710848124e-05,2.1502798591112792e-05,9.790605831655123e-06,4,640,9600,1280,2
Activations_t2,0,61141,0.000419840008020401,49152000,8.273005092401517e-05,4.890226134435238e-05,2.3236909978400838e-05,1.0590879601261951e-05,4,640,9600,1280,2
Cell Update_t2,4,61141,0.00039423999190330505,24576000,9.001924518222465e-05,5.358782064490697e-05,2.5038881142198932e-05,1.1392543395118751e-05,4,640,9600,1280,2
Hidden Update_t2,4,61141,0.00027647998929023745,24576000,9.767706123515907e-05,5.821199101063712e-05,2.708893083779246e-05,1.2376139386729477e-05,4,640,9600,1280,2
h_Gates_t3,4,61141,0.006993919849395752,943718400000,0.00010487252820731256,6.283616137636727e-05,2.8845081409378803e-05,1.319128542156647e-05,4,640,9600,1280,3
Gates_t3,0,61141,0.0011438080072402955,62914560000,0.00011320398139998512,6.805894333083984e-05,3.096449560490919e-05,1.418054246423607e-05,4,640,9600,1280,3
Activations_t3,0,61141,0.0004280320107936859,49152000,0.00011589049085352928,6.805894333083984e-05,3.2835589879560935e-05,1.4995957643128487e-05,4,640,9600,1280,3
Cell Update_t3,4,61141,0.00042291200160980225,24576000,0.00012321361133923358,7.277366933067242e-05,3.463779854354955e-05,1.580214346501157e-05,4,640,9600,1280,3
Hidden Update_t3,4,61141,0.0002672640085220337,24576000,0.00013036946918021052,7.73667285542956e-05,3.6395093282717535e-05,1.660764734319734e-05,4,640,9600,1280,3
h_Gates_t0,0,61141,0.011931648254394531,1677721600000,6.500579335154819e-07,0.0,4.781439936275052e-07,1.7191393988797672e-07,4,640,12800,1280,0
Gates_t0,7,61141,0.0016588799953460693,83886080000,9.933120072020385e-06,6.259449449430576e-06,2.526307298822113e-06,1.1473633237676967e-06,4,640,12800,1280,0
Activations_t0,7,61141,0.00048640000820159913,65536000,1.7904497005959578e-05,1.1178064493577722e-05,4.598841179071682e-06,2.1275913333101754e-06,4,640,12800,1280,0
Cell Update_t0,1,61141,0.0004935680031776428,32768000,2.554521461396192e-05,1.5831679327504844e-05,6.625686133879217e-06,3.0878491525778623e-06,4,640,12800,1280,0
Hidden Update_t0,1,61141,0.00032153600454330446,32768000,3.276189316263224e-05,2.045196079691891e-05,8.404176723335235e-06,3.905755642378095e-06,4,640,12800,1280,0
h_Gates_t1,1,61141,0.012712960243225097,1677721600000,3.878251430433104e-05,2.376001900472602e-05,1.0251125145338937e-05,4.7713701542660875e-06,4,640,12800,1280,1
Gates_t1,1,61141,0.0013383680582046509,83886080000,4.269544054613938e-05,2.5078908947762102e-05,1.2029039623225046e-05,5.587491975152238e-06,4,640,12800,1280,1
Activations_t1,1,61141,0.0005150719881057739,65536000,5.166507622619703e-05,3.108030264087347e-05,1.4055795133518286e-05,6.5289784518052754e-06,4,640,12800,1280,1
Cell Update_t1,7,61141,0.0004894720017910004,32768000,5.898780334312834e-05,3.57316952523945e-05,1.588145881626789e-05,7.374649274465949e-06,4,640,12800,1280,1
Hidden Update_t1,7,61141,0.00032153600454330446,32768000,6.634097249869888e-05,4.038058785837961e-05,1.7728496405010254e-05,8.231888235309018e-06,4,640,12800,1280,1
h_Gates_t2,7,61141,0.012701696395874023,1677721600000,7.360495534732156e-05,4.49914248825678e-05,1.9552731753284206e-05,9.06079871146956e-06,4,640,12800,1280,2
Gates_t2,0,61141,0.0013332480192184447,83886080000,8.004169519965933e-05,4.843837208667878e-05,2.157932198566825e-05,1.0024001127312298e-05,4,640,12800,1280,2
Activations_t2,0,61141,0.00048025599122047426,65536000,8.516142885156729e-05,5.102948526669593e-05,2.3311741982712936e-05,1.0820201602158427e-05,4,640,12800,1280,2
Cell Update_t2,7,61141,0.000419840008020401,32768000,9.244323224335531e-05,5.5772266840392604e-05,2.5055749766806322e-05,1.1615215636156378e-05,4,640,12800,1280,2
Hidden Update_t2,7,61141,0.0002539519965648651,32768000,9.958218398196232e-05,6.041393721289978e-05,2.6776942810427876e-05,1.239130395863466e-05,4,640,12800,1280,2
h_Gates_t3,7,61141,0.012682239532470703,1677721600000,0.00010684128308038539,6.500782978591246e-05,2.8601660936866712e-05,1.3231792357606212e-05,4,640,12800,1280,3
Gates_t3,0,61141,0.0014540799856185913,83886080000,0.00010954241407282002,6.500782978591246e-05,3.0450004082206586e-05,1.4084580204700968e-05,4,640,12800,1280,3
Activations_t3,0,61141,0.0005140479803085327,65536000,0.00011825633852223921,7.111394577563601e-05,3.223080022906385e-05,1.4911592517539356e-05,4,640,12800,1280,3
Cell Update_t3,7,61141,0.0004915199875831604,32768000,0.000125472277233554,7.572367169217387e-05,3.40211247168798e-05,1.5727480824500333e-05,4,640,12800,1280,3
Hidden Update_t3,7,61141,0.00032051199674606323,32768000,0.0001326897419439014,8.035645317150397e-05,3.578888390886204e-05,1.6544404863535393e-05,4,640,12800,1280,3
