operation,gpu_util,mem_used_MB,elapsed_time_sec,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,memory_access,d_model
QKV Projections,3,5767,0.007121920013427735,799065243648,5.3107657237203224e-05,2.6610243504165966e-05,2.0121680763996592e-05,6.3757329690406816e-06,1152,228799807488,1344
Attention Scores,0,5767,0.0026845183849334717,228304355328,0.00018023411269332612,8.82050150039504e-05,6.975646741623869e-05,2.2272630273137022e-05,1152,228799807488,1344
attention_softmax,1,5767,0.0013928447961807252,589824,0.00030689092292529054,0.00014866028558913058,0.00012013145499397485,3.8099182342185075e-05,1152,228799807488,1344
Attention Output,1,5767,0.0023902207851409915,228304355328,0.00042280114430250597,0.00020384260751384886,0.00016618992134071823,5.276861544793887e-05,1152,228799807488,1344
Final Projection,0,5767,0.00249651198387146,266355081216,0.0005494342018863578,0.000264602045010065,0.0002161513176986922,6.86808391776007e-05,1152,228799807488,1344
QKV Projections,0,3231,0.00048046080470085146,8053063680,5.23125030064982e-05,2.510485341815638e-05,2.0643744626094514e-05,6.563904962247311e-06,1280,26895974400,128
Attention Scores,0,4031,0.0010602496027946472,26843545600,0.00017316131072028313,8.222484355684401e-05,6.892163880393466e-05,2.2014828359504464e-05,1280,26895974400,128
attention_softmax,1,4431,0.001682431983947754,655360,0.00030240396506923923,0.0001432809479567254,0.00012039727426218748,3.87257428503264e-05,1280,26895974400,128
Attention Output,0,4431,0.0007624704122543335,26843545600,0.000440796018774962,0.00020890877823589448,0.00017550527007077107,5.638197046829655e-05,1280,26895974400,128
Final Projection,0,4431,0.0003524608016014099,2684354560,0.0005738648200251612,0.0002727922182309328,0.00022762343387638,7.344916791784839e-05,1280,26895974400,128
QKV Projections,0,1741,0.0006221824049949646,18119393280,5.5275281996542e-05,2.624996544753344e-05,2.1932165156829388e-05,7.093151392179171e-06,1280,40343961600,192
Attention Scores,0,2541,0.0014352384209632874,40265318400,0.00018514902509309035,8.795634814546815e-05,7.335793907519358e-05,2.383473787242864e-05,1280,40343961600,192
attention_softmax,1,2541,0.001580031967163086,655360,0.0003180310143005608,0.00015083545400713662,0.00012608679892491258,4.110876136851167e-05,1280,40343961600,192
Attention Output,0,2541,0.0008450047850608825,40265318400,0.00044961404428645323,0.0002137638932367736,0.00017763894705548656,5.8211203994193115e-05,1280,40343961600,192
Final Projection,0,2541,0.00038092800378799433,6039797760,0.0005742563688544292,0.0002733838853785642,0.00022654821712731686,7.432426634854817e-05,1280,40343961600,192
QKV Projections,0,1843,0.0010035199880599976,32212254720,5.36830215416333e-05,2.5355853616559897e-05,2.13591300872909e-05,6.9680378377824975e-06,1280,53791948800,256
Attention Scores,0,2643,0.001294540810585022,53687091200,0.00018298653223725768,8.683551391186484e-05,7.260205541493315e-05,2.354896291045972e-05,1280,53791948800,256
attention_softmax,1,2643,0.0015939584016799926,655360,0.0003075886898918182,0.00014604078349904625,0.0001219935250947421,3.9554381298029827e-05,1280,53791948800,256
Attention Output,0,2643,0.0009070592045783997,53687091200,0.0004266254219991111,0.00020289782898359477,0.00016889993928651084,5.48276537290055e-05,1280,53791948800,256
Final Projection,0,2643,0.0004628480017185211,10737418240,0.0005504908918671678,0.0002617149315923939,0.00021811022009914847,7.06657401756253e-05,1280,53791948800,256
QKV Projections,0,2083,0.001123737621307373,50331648000,4.965300739503322e-05,2.3818241277240305e-05,1.95356246284889e-05,6.29914148930401e-06,1280,67239936000,320
Attention Scores,0,2883,0.0013907968044281007,67108864000,0.00016933941549637498,8.09108425094962e-05,6.675438562568948e-05,2.1674187361189253e-05,1280,67239936000,320
attention_softmax,1,2883,0.0015871999979019166,655360,0.0002982846332886922,0.00014205694698006256,0.00011777370466333377,3.8453981645295825e-05,1280,67239936000,320
Attention Output,0,2883,0.0011503616094589234,67108864000,0.00043890758839823155,0.0002090823894910443,0.00017327533267571214,5.6549866231475055e-05,1280,67239936000,320
Final Projection,0,2883,0.000505651193857193,16777216000,0.0005589744199232695,0.00026589082382599827,0.00022115395781191518,7.192963828535604e-05,1280,67239936000,320
QKV Projections,0,2305,0.001169203221797943,72477573120,4.85966017640604e-05,2.3163907418677353e-05,1.9234181609554397e-05,6.198512735828657e-06,1280,80687923200,384
Attention Scores,0,3105,0.0015482879877090454,80530636800,0.0001736884465447289,8.291023299307198e-05,6.852594532071217e-05,2.2252268230944786e-05,1280,80687923200,384
attention_softmax,1,3105,0.0015814656019210818,655360,0.00029473253651691626,0.0001405057790705655,0.00011649701697531503,3.772974047103578e-05,1280,80687923200,384
Attention Output,0,3105,0.0011802623987197875,80530636800,0.00041935800560251936,0.00020004438225598164,0.00016563025250409467,5.368337084244317e-05,1280,80687923200,384
Final Projection,0,3105,0.000523468792438507,24159191040,0.0005453527289950578,0.0002602100414996755,0.00021552378975222622,6.961889774315622e-05,1280,80687923200,384
QKV Projections,1,2627,0.0014647296190261842,98650030080,5.171307691578192e-05,2.536885363255692e-05,1.9904847146089837e-05,6.439376137135171e-06,1280,94135910400,448
Attention Scores,1,3427,0.0016637952089309693,93952409600,0.00017952599431116518,8.631401350029932e-05,7.046210964742234e-05,2.2749871163443523e-05,1280,94135910400,448
attention_softmax,1,3427,0.0015898623943328856,655360,0.00031595643490074855,0.00015123095432372223,0.00012438873445535446,4.033674612167182e-05,1280,94135910400,448
Attention Output,0,3427,0.0012386303901672363,93952409600,0.00044433544295648943,0.00021238900324789257,0.00017496365802637215,5.698278168222461e-05,1280,94135910400,448
Final Projection,0,3427,0.0006424576044082641,32883343360,0.0005747547736418158,0.00027445394179039797,0.00022645005615990198,7.385077569151575e-05,1280,94135910400,448
QKV Projections,1,2689,0.0015783936023712158,128849018880,5.039891069611855e-05,2.4264408300922467e-05,1.98885977997533e-05,6.245904595442779e-06,1280,107583897600,512
Attention Scores,1,3489,0.0018102271795272826,107374182400,0.00018202439247386718,8.69489584502503e-05,7.21835240245508e-05,2.2891909999066083e-05,1280,107583897600,512
attention_softmax,1,3489,0.0016003072023391726,655360,0.00030757911776842765,0.0001467145618171628,0.00012203212040339529,3.883243554786954e-05,1280,107583897600,512
Attention Output,0,3489,0.0012816383838653565,107374182400,0.0004270793967798215,0.00020365721848136786,0.00016943560588170842,5.398657241674523e-05,1280,107583897600,512
Final Projection,0,3489,0.0006938624024391174,42949672960,0.0005518620279191613,0.0002627479324239346,0.00021922314982282323,6.989094567240339e-05,1280,107583897600,512
QKV Projections,1,3087,0.0021719039916992186,163074539520,5.58142985771579e-05,2.7240132906314328e-05,2.154468040239596e-05,7.0294852684476126e-06,1280,121031884800,576
Attention Scores,1,3887,0.001885593581199646,120795955200,0.00018332196860972218,8.853857083295225e-05,7.146067477960399e-05,2.3322722997165945e-05,1280,121031884800,576
attention_softmax,1,3887,0.001590067219734192,655360,0.0003052039795713871,0.00014610683911016055,0.00012008578112410253,3.901135933712399e-05,1280,121031884800,576
Attention Output,1,3887,0.0015986687898635863,120795955200,0.00044834443094858247,0.00021430267144566527,0.00017687659766783028,5.716516183508693e-05,1280,121031884800,576
Final Projection,0,3887,0.0008779775977134705,54358179840,0.0005814753323908198,0.00027784500005765265,0.00022945183978354648,7.41784925496206e-05,1280,121031884800,576
QKV Projections,0,3461,0.0025546751976013187,201326592000,5.237011642447055e-05,2.5533520426535004e-05,2.031804892109225e-05,6.518547076843291e-06,1280,134479872000,640
Attention Scores,1,4261,0.001975500798225403,134217728000,0.00017354144831322287,8.333362222288088e-05,6.832030715620066e-05,2.1887518934141303e-05,1280,134479872000,640
attention_softmax,0,4261,0.001590681576728821,655360,0.00029676716190318647,0.0001418207245684755,0.00011723444606525912,3.7711991269451836e-05,1280,134479872000,640
Attention Output,1,4261,0.001594982385635376,134217728000,0.0004275485587176486,0.00020445571912190984,0.0001686188198393928,5.447401975634599e-05,1280,134479872000,640
Final Projection,0,4261,0.000941055989265442,67108864000,0.000544934843371698,0.0002600320413591817,0.00021523036790637855,6.967243410613772e-05,1280,134479872000,640
QKV Projections,1,3501,0.002627174425125122,243605176320,5.443938888796786e-05,2.739285524882007e-05,2.0676628207957208e-05,6.369905431190582e-06,1280,147927859200,704
Attention Scores,1,4301,0.0020807680130004885,147639500800,0.00017945076534699013,8.753679225463884e-05,6.970749004372722e-05,2.2206483048624067e-05,1280,147927859200,704
attention_softmax,1,4301,0.00156876802444458,655360,0.0003052847425217708,0.0001474387846187142,0.0001193881422882178,3.8457815614838886e-05,1280,147927859200,704
Attention Output,1,4301,0.001645363211631775,147639500800,0.0004323095906490393,0.0002079493330278126,0.00016956531404103346,5.479494358019326e-05,1280,147927859200,704
Final Projection,0,4301,0.0010496000051498414,81201725440,0.0005605839160438662,0.0002691544931025192,0.0002201467883950696,7.128263454627746e-05,1280,147927859200,704
QKV Projections,1,3961,0.002923110437393188,289910292480,5.298586434396396e-05,2.6539965679006626e-05,1.9946255179210602e-05,6.499643485746732e-06,1280,161375846400,768
Attention Scores,1,4761,0.0022382591962814328,161061273600,0.00017649923298324117,8.609212442891589e-05,6.817188403745975e-05,2.223522451686552e-05,1280,161375846400,768
attention_softmax,1,4761,0.001573478412628174,655360,0.0003083528346450945,0.00014877806346547118,0.00012024889692125832,3.9325874258364955e-05,1280,161375846400,768
Attention Output,1,4761,0.0017037312269210815,161061273600,0.0004403718419225635,0.00021180394722222217,0.00017228863127523585,5.627926342510548e-05,1280,161375846400,768
Final Projection,0,4761,0.001114521598815918,96636764160,0.0005814875321571367,0.00027911133439886273,0.00022791559366565906,7.446060409261488e-05,1280,161375846400,768
QKV Projections,2,4181,0.0034494463920593265,340241940480,4.918876663358199e-05,2.3456629875795443e-05,1.950397715872257e-05,6.228159599063986e-06,1280,174823833600,832
Attention Scores,1,4981,0.002377523183822632,174483046400,0.0001716600867143608,8.204062118863931e-05,6.783977210510806e-05,2.1779693420613477e-05,1280,174823833600,832
attention_softmax,1,4981,0.001583513593673706,655360,0.00029630655407564016,0.00014152866877878978,0.00011718929764025082,3.758858765659966e-05,1280,174823833600,832
Attention Output,1,4981,0.002004787230491638,174483046400,0.0004244066230494863,0.00020236927300771869,0.0001680825337992523,5.395481624251537e-05,1280,174823833600,832
Final Projection,1,4981,0.001302732825279236,113413980160,0.0005484515701489604,0.0002615243758896213,0.0002171268659791302,6.980032828020898e-05,1280,174823833600,832
QKV Projections,2,4681,0.0036925439834594722,394600120320,5.4774290832903754e-05,2.690241040781416e-05,2.1152227199545683e-05,6.719653225543932e-06,1280,188271820800,896
Attention Scores,0,5481,0.0025229311466217043,187904819200,0.00017939170657957094,8.707456965808546e-05,6.977655548786585e-05,2.254058143361965e-05,1280,188271820800,896
attention_softmax,1,5481,0.001584537601470947,655360,0.0002984949090819954,0.00014410767084029885,0.00011670383002965556,3.7683408212041086e-05,1280,188271820800,896
Attention Output,0,5481,0.002029568028450012,187904819200,0.0004244460609501667,0.00020405594102115287,0.00016661800790541078,5.3772112023603155e-05,1280,188271820800,896
Final Projection,1,5481,0.0013641727924346924,131533373440,0.0005558130802293701,0.00026678932453876313,0.00021854659250380003,7.047716318680719e-05,1280,188271820800,896
QKV Projections,0,4961,0.004342784118652345,452984832000,5.3081903586098904e-05,2.5587520470082835e-05,2.082330860307853e-05,6.6710745129375344e-06,1280,201719808000,960
Attention Scores,1,5761,0.0026066944122314457,201326592000,0.0001941791495008027,9.437329772197245e-05,7.535349283830197e-05,2.4452358940528273e-05,1280,201719808000,960
attention_softmax,1,5761,0.0015804415702819826,655360,0.00033016335002451725,0.00015878273813854093,0.00012928324903762836,4.209736284834803e-05,1280,201719808000,960
Attention Output,1,5761,0.0020504576206207274,201326592000,0.00046444938006791467,0.0002234549009862974,0.00018165957071642947,5.93349083651879e-05,1280,201719808000,960
Final Projection,1,5761,0.0016029695749282837,150994944000,0.0006021763774731613,0.00028914612020400907,0.00023597803650450035,7.70522207646518e-05,1280,201719808000,960
QKV Projections,2,5221,0.004615372848510742,515396075520,5.341063793399981e-05,2.521113127897934e-05,2.1359263920730566e-05,6.840242734289909e-06,1280,215167795200,1024
Attention Scores,0,6021,0.002757017660140992,214748364800,0.00017587544321447248,8.46440121598846e-05,6.906606091947104e-05,2.2165370135116843e-05,1280,215167795200,1024
attention_softmax,1,6021,0.0015835135936737063,655360,0.0002989645532405095,0.00014305222555535124,0.00011798052521767793,3.793180246748032e-05,1280,215167795200,1024
Attention Output,1,6021,0.002112512016296387,214748364800,0.00043383100191666114,0.00020696449890778013,0.00017164418587079438,5.522231713808667e-05,1280,215167795200,1024
Final Projection,0,6021,0.0016939007759094239,171798691840,0.0005740028323332045,0.00027413455264238,0.0002267999011619982,7.306837852882643e-05,1280,215167795200,1024
QKV Projections,3,5481,0.005554995250701904,581833850880,5.638486126505367e-05,2.7512299787701977e-05,2.199808815401109e-05,6.874473323340603e-06,1280,228615782400,1088
Attention Scores,1,6281,0.002880307197570801,228170137600,0.00019952958647875713,9.647746606944452e-05,7.811804282771699e-05,2.493407758159562e-05,1280,228615782400,1088
attention_softmax,0,6281,0.0015669247865676879,655360,0.0003510573168398293,0.0001682093012341568,0.00013868314983531968,4.4164865770352876e-05,1280,228615782400,1088
Attention Output,1,6281,0.0024449023246765136,228170137600,0.00047824550688161624,0.0002285233494845329,0.0001893978495737136,6.0324307823369754e-05,1280,228615782400,1088
Final Projection,1,6281,0.0019707903861999514,193944616960,0.0005988932008956509,0.0002863359512907948,0.00023689567962750213,7.566156997735395e-05,1280,228615782400,1088
QKV Projections,0,5741,0.005880012989044189,652298158080,5.788455247589654e-05,2.891013423891309e-05,2.197011168718478e-05,7.004306549798664e-06,1280,242063769600,1152
Attention Scores,1,6541,0.0030015488147735595,241591910400,0.00018850833518505532,9.220779598848595e-05,7.30057865156918e-05,2.3294752680877566e-05,1280,242063769600,1152
attention_softmax,0,6541,0.0015781887769699098,655360,0.0003349397925647977,0.00016268490792583634,0.00013034048160563368,4.19144030333277e-05,1280,242063769600,1152
Attention Output,0,6541,0.002380185604095459,241591910400,0.0004882196138683787,0.00023519007704067007,0.0001917848349832992,6.124470184440938e-05,1280,242063769600,1152
Final Projection,0,6541,0.0020828159809112546,217432719360,0.000618962566153992,0.00029668095956694176,0.00024455595442238306,7.772565216466725e-05,1280,242063769600,1152
QKV Projections,3,6001,0.006546227169036865,726788997120,5.332383012220732e-05,2.5897965164745075e-05,2.0638504344124075e-05,6.787360613338178e-06,1280,255511756800,1216
