,source,batch_size,input_size,hidden_size,component,gpu_util,mem_used_MB,elapsed_time_sec,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,peak,flops_per_second,HEF
3436,NVIDIA A100 80GB PCIe,448,576,512,Cell Update,0,583,0.0002129919975996,458752,0.0013417395058015,0.0007511894898364,0.0003779519693057,0.0002125980466593,4,156000000000000.0,2153846178.1197996,0.001381
3437,NVIDIA A100 80GB PCIe,448,576,512,Hidden Update,0,583,0.0002201599925756,458752,0.0014151335052892,0.000792082855888,0.0003987487078876,0.0002243019415136,4,156000000000000.0,2083721000.5013545,0.001336
3438,NVIDIA A100 80GB PCIe,448,576,512,compute_gates,0,583,0.0003522560000419,1056964608,0.0011922373213203,0.0006668916446237,0.0003362312489847,0.0001891144277118,4,156000000000000.0,3000558139177.9746,1.923435
3439,NVIDIA A100 80GB PCIe,448,576,512,hidden_gates,0,583,0.0002928639948368,939524096,0.0011185208103496,0.0006260227230434,0.0003151786763094,0.0001773194109967,4,156000000000000.0,3208056000614.0557,2.056446
3440,NVIDIA A100 80GB PCIe,448,576,576,Activations,0,583,0.0001996800005435,1032192,0.0012622144853621,0.00070674667651,0.0003554317279562,0.0002000360808958,4,156000000000000.0,5169230755.160873,0.003314
3441,NVIDIA A100 80GB PCIe,448,576,576,Cell Update,0,583,0.0002396160066127,516096,0.0013377753168581,0.0007496750441831,0.0003763299027303,0.0002117703699447,4,156000000000000.0,2153846094.406308,0.001381
3442,NVIDIA A100 80GB PCIe,448,576,576,Hidden Update,0,583,0.0001955839991569,516096,0.001411380553768,0.0007905750769054,0.0003972444414064,0.000223561035456,4,156000000000000.0,2638743466.8721604,0.001692
3443,NVIDIA A100 80GB PCIe,448,576,576,compute_gates,0,583,0.0003522560000419,1189085184,0.0011887176415095,0.0006658924771585,0.0003345609248707,0.0001882642394803,4,156000000000000.0,3375627906575.2217,2.163864
3444,NVIDIA A100 80GB PCIe,448,576,576,hidden_gates,0,583,0.0002303999960422,1189085184,0.0011138389604418,0.000623771610126,0.0003135935847635,0.0001764737655521,4,156000000000000.0,5160960088654.722,3.308308
3445,NVIDIA A100 80GB PCIe,448,576,640,Activations,0,583,0.0002437119930982,1146880,0.0012694469828743,0.0007108594575697,0.0003574523762394,0.0002011351490651,4,156000000000000.0,4705882486.209377,0.003017
3446,NVIDIA A100 80GB PCIe,448,576,640,Cell Update,0,583,0.0002263039946556,573440,0.0013445558204034,0.0007530519913281,0.0003785033980802,0.000213000430995,4,156000000000000.0,2533936711.425213,0.001624
3447,NVIDIA A100 80GB PCIe,448,576,640,Hidden Update,0,583,0.0001914879977703,573440,0.0014180990657967,0.0007939275795827,0.0003994023353549,0.000224769150859,4,156000000000000.0,2994652441.28706,0.00192
3448,NVIDIA A100 80GB PCIe,448,576,640,compute_gates,0,583,0.0003440639972686,1321205760,0.0011964328340174,0.0006699558137412,0.0003369036398004,0.0001895733804757,4,156000000000000.0,3840000030484.3755,2.461538
3449,NVIDIA A100 80GB PCIe,448,576,640,hidden_gates,0,583,0.0002990080118179,1468006400,0.0011229059224284,0.0006290346698918,0.0003160389397753,0.0001778323127611,4,156000000000000.0,4909588847050.814,3.147172
3450,NVIDIA A100 80GB PCIe,448,640,64,Activations,0,583,0.0002242559939622,114688,0.0012694287353572,0.0007100989014148,0.0003580138925219,0.0002013159414204,4,156000000000000.0,511415538.8833509,0.000328
3451,NVIDIA A100 80GB PCIe,448,640,64,Cell Update,0,583,0.0002263039946556,57344,0.0013453904101663,0.0007530283801919,0.0003791547116568,0.0002132073183174,4,156000000000000.0,253393671.14252126,0.000162
3452,NVIDIA A100 80GB PCIe,448,640,64,Hidden Update,0,583,0.0001945600062608,57344,0.0014204577186699,0.000795172580581,0.0004002061615535,0.0002250789765353,4,156000000000000.0,294736832.6208452,0.000189
3453,NVIDIA A100 80GB PCIe,448,640,64,compute_gates,0,583,0.000347135990858,146800640,0.0011957350402789,0.0006692141464803,0.0003370258101759,0.0001894950836226,4,156000000000000.0,422890866594.26935,0.271084
3454,NVIDIA A100 80GB PCIe,448,640,64,hidden_gates,0,583,0.0002170879989862,14680064,0.0011207112720475,0.0006271216128084,0.0003159620774916,0.0001776275817474,4,156000000000000.0,67622641825.2314,0.043348
3455,NVIDIA A100 80GB PCIe,448,640,128,Activations,0,583,0.0002222079932689,229376,0.0012732905342197,0.000713466404111,0.0003582179474074,0.0002016061827012,4,156000000000000.0,1032258095.7851764,0.000662
3456,NVIDIA A100 80GB PCIe,448,640,128,Cell Update,0,583,0.0002252800017595,114688,0.001346922274051,0.0007543183812295,0.0003791865800156,0.0002134173128058,4,156000000000000.0,509090905.1147663,0.000326
3457,NVIDIA A100 80GB PCIe,448,640,128,Hidden Update,0,583,0.0001966080069541,114688,0.0014227930685573,0.0007972253600065,0.0004002727332734,0.0002252949752772,4,156000000000000.0,583333312.7006115,0.000374
3458,NVIDIA A100 80GB PCIe,448,640,128,compute_gates,0,583,0.0003706879913806,293601280,0.0011976476996649,0.0006712752592505,0.0003368173644536,0.0001895550759606,4,156000000000000.0,792044217311.9873,0.507721
3459,NVIDIA A100 80GB PCIe,448,640,128,hidden_gates,0,583,0.0002754560112953,58720256,0.0011226658407741,0.0006291068921697,0.0003158270568281,0.0001777318917762,4,156000000000000.0,213174712448.18652,0.13665
3460,NVIDIA A100 80GB PCIe,448,640,192,Activations,0,583,0.0002078720033168,344064,0.0012708341783647,0.0007113472357502,0.0003579288885651,0.0002015580540493,4,156000000000000.0,1655172387.3832178,0.001061
3461,NVIDIA A100 80GB PCIe,448,640,192,Cell Update,0,583,0.0002283519953489,172032,0.0013467345987188,0.0007542461589586,0.0003790950996647,0.0002133933400954,4,156000000000000.0,753363244.0441414,0.000483
3462,NVIDIA A100 80GB PCIe,448,640,192,Hidden Update,0,583,0.0001945600062608,172032,0.0014204530888757,0.0007951364694456,0.0004000864328466,0.0002252301865834,4,156000000000000.0,884210497.8625356,0.000567
3463,NVIDIA A100 80GB PCIe,448,640,192,compute_gates,0,583,0.0003491840064525,440401920,0.0011974707584609,0.0006704516474798,0.0003371489463856,0.0001898701645955,4,156000000000000.0,1261231648248.2095,0.808482
3464,NVIDIA A100 80GB PCIe,448,640,192,hidden_gates,0,583,0.0002119680047035,132120576,0.0011210574197077,0.0006270413349724,0.0003160509131183,0.0001779651716169,4,156000000000000.0,623304333995.1694,0.399554
3465,NVIDIA A100 80GB PCIe,448,640,256,Activations,0,583,0.0002211840003728,458752,0.0012748188636174,0.0007135702930831,0.000359115270903,0.0002021332996311,4,156000000000000.0,2074074070.5782752,0.00133
3466,NVIDIA A100 80GB PCIe,448,640,256,Cell Update,0,583,0.0002129919975996,229376,0.0013485810179452,0.0007544156035272,0.0003801672630224,0.0002139981513954,4,156000000000000.0,1076923089.0598998,0.00069
3467,NVIDIA A100 80GB PCIe,448,640,256,Hidden Update,0,583,0.0001976319998502,229376,0.0014237594187179,0.0007965889706014,0.0004012667543464,0.00022590369377,4,156000000000000.0,1160621762.5377526,0.000744
3468,NVIDIA A100 80GB PCIe,448,640,256,compute_gates,0,583,0.0003512319922447,587202560,0.0011975645611804,0.0006693788688316,0.0003379498900819,0.0001902358022668,4,156000000000000.0,1671836771608.4973,1.07169
3469,NVIDIA A100 80GB PCIe,448,640,256,hidden_gates,0,583,0.0002293760031461,234881024,0.0011234675003903,0.0006284621694341,0.0003167074100323,0.0001782979209238,4,156000000000000.0,1023999985954.9109,0.65641
3470,NVIDIA A100 80GB PCIe,448,640,320,Activations,0,583,0.0002263039946556,573440,0.0012743661673588,0.0007135550152952,0.0003588208290008,0.0002019903230627,4,156000000000000.0,2533936711.425213,0.001624
3471,NVIDIA A100 80GB PCIe,448,640,320,Cell Update,0,583,0.0002181120067834,286720,0.0013495825823168,0.0007557247712561,0.0003799631234147,0.0002138946876459,4,156000000000000.0,1314553949.726997,0.000843
3472,NVIDIA A100 80GB PCIe,448,640,320,Hidden Update,0,583,0.0001914879977703,286720,0.0014255384095802,0.0007986736944971,0.0004010709261342,0.0002257937889488,4,156000000000000.0,1497326220.64353,0.00096
3473,NVIDIA A100 80GB PCIe,448,640,320,compute_gates,0,583,0.0003225600123405,734003200,0.0011989844863075,0.000671360537094,0.0003375341516937,0.0001900897975197,4,156000000000000.0,2275555468497.358,1.458689
3474,NVIDIA A100 80GB PCIe,448,640,320,hidden_gates,0,583,0.0002303999960422,367001600,0.0011250521306237,0.0006304507821361,0.0003164236703609,0.0001781776781265,4,156000000000000.0,1592888916251.4573,1.021083
3475,NVIDIA A100 80GB PCIe,448,640,384,Activations,0,583,0.0002140160053968,688128,0.0012745967813561,0.000713492237466,0.0003589048543458,0.0002021996895441,4,156000000000000.0,3215310923.7048163,0.002061
3476,NVIDIA A100 80GB PCIe,448,640,384,Cell Update,0,583,0.0002324479967355,344064,0.0013504453400313,0.0007564236607002,0.0003799639331375,0.0002140577461934,4,156000000000000.0,1480176232.2413414,0.000949
3477,NVIDIA A100 80GB PCIe,448,640,384,Hidden Update,0,583,0.0001935359984636,344064,0.001424211028425,0.0007973039711863,0.000400994428573,0.0002259126286655,4,156000000000000.0,1777777791.8907998,0.00114
3478,NVIDIA A100 80GB PCIe,448,640,384,compute_gates,0,583,0.0003481599986553,880803840,0.0012008396644406,0.0006725963714124,0.000337897673929,0.0001903456190991,4,156000000000000.0,2529882362712.353,1.621719
3479,NVIDIA A100 80GB PCIe,448,640,384,hidden_gates,0,583,0.0002170879989862,528482304,0.0011243070651829,0.0006291543922145,0.0003167338911646,0.0001784187818036,4,156000000000000.0,2434415105708.3306,1.560523
3480,NVIDIA A100 80GB PCIe,448,640,448,Activations,0,583,0.0002232320010662,802816,0.0012819966788381,0.000718174741209,0.0003608585792421,0.0002029633583868,4,156000000000000.0,3596330258.052576,0.002305
3481,NVIDIA A100 80GB PCIe,448,640,448,Cell Update,0,583,0.0002222079932689,401408,0.0013558914479017,0.0007590769961502,0.0003819556972309,0.0002148587545204,4,156000000000000.0,1806451667.6240587,0.001158
3482,NVIDIA A100 80GB PCIe,448,640,448,Hidden Update,0,583,0.0002099200040102,401408,0.0014312550574863,0.0008011989742975,0.0004032260992472,0.0002268299839415,4,156000000000000.0,1912195085.421662,0.001226
3483,NVIDIA A100 80GB PCIe,448,640,448,compute_gates,0,583,0.0003727360069751,1027604480,0.0012081393015341,0.0006772735973825,0.000339784763772,0.0001910809403795,4,156000000000000.0,2756923025332.1016,1.767258
3484,NVIDIA A100 80GB PCIe,448,640,448,hidden_gates,0,583,0.00030105599761,719323136,0.0011308285323585,0.0006330796731361,0.0003186016754366,0.0001791471837856,4,156000000000000.0,2389333352301.5874,1.531624
3485,NVIDIA A100 80GB PCIe,448,640,512,Activations,0,583,0.0002129919975996,917504,0.0012826636626368,0.0007180944633624,0.00036125316428,0.0002033160349943,4,156000000000000.0,4307692356.239599,0.002761
3486,NVIDIA A100 80GB PCIe,448,640,512,Cell Update,0,583,0.0002334720045328,458752,0.0013579102537207,0.0007602742193313,0.0003824038209228,0.0002152322134666,4,156000000000000.0,1964912242.5534787,0.00126
3487,NVIDIA A100 80GB PCIe,448,640,512,Hidden Update,0,583,0.0001966080069541,458752,0.0014339205452182,0.0008031970314519,0.0004035571897899,0.0002271663239764,4,156000000000000.0,2333333250.802446,0.001496
3488,NVIDIA A100 80GB PCIe,448,640,512,compute_gates,0,583,0.000339967995882,1174405120,0.0012086399028554,0.0006771983195292,0.0003400539745429,0.0001913876087831,4,156000000000000.0,3454457873168.8203,2.214396
3489,NVIDIA A100 80GB PCIe,448,640,512,hidden_gates,0,583,0.0002252800017595,939524096,0.0011334314093609,0.000635028841355,0.0003189344484806,0.0001794681195252,4,156000000000000.0,4170472694700.1655,2.67338
3490,NVIDIA A100 80GB PCIe,448,640,576,Activations,0,583,0.0002109439969062,1032192,0.001284800925641,0.0007200561315912,0.0003612659556792,0.0002034788383706,4,156000000000000.0,4893203955.2610855,0.003137
3491,NVIDIA A100 80GB PCIe,448,640,576,Cell Update,0,583,0.0002170879989862,516096,0.0013606285185871,0.000762222276446,0.0003827985834608,0.0002156076586802,4,156000000000000.0,2377358501.6682916,0.001524
3492,NVIDIA A100 80GB PCIe,448,640,576,Hidden Update,0,583,0.0002918399870395,516096,0.0014345310832893,0.0008031225869409,0.0004038953708938,0.0002275131254546,4,156000000000000.0,1768421131.1664681,0.001134
3493,NVIDIA A100 80GB PCIe,448,640,576,compute_gates,0,583,0.0003379200100898,1321205760,0.0012087381989844,0.0006771372083704,0.0003400789509518,0.0001915220396621,4,156000000000000.0,3909818065076.6978,2.506294
3494,NVIDIA A100 80GB PCIe,448,640,576,hidden_gates,0,583,0.0002846719920635,1189085184,0.0011329530843224,0.0006349696746354,0.0003185860612575,0.0001793973484293,4,156000000000000.0,4177036087676.5083,2.677587
3495,NVIDIA A100 80GB PCIe,448,640,640,Activations,0,583,0.0002222079932689,1146880,0.0012874625029118,0.0007213897437736,0.000362205268375,0.000203867490763,4,156000000000000.0,5161290478.925881,0.003309
3496,NVIDIA A100 80GB PCIe,448,640,640,Cell Update,0,583,0.0002078720033168,573440,0.0013628038445128,0.0007635497775062,0.0003834163167328,0.0002158377502737,4,156000000000000.0,2758620645.638696,0.001768
3497,NVIDIA A100 80GB PCIe,448,640,640,Hidden Update,0,583,0.0001935359984636,573440,0.0014405733780036,0.0008077492573015,0.0004048937661369,0.000227930354565,4,156000000000000.0,2962962986.4846663,0.001899
3498,NVIDIA A100 80GB PCIe,448,640,640,compute_gates,0,583,0.0003348479866981,1468006400,0.0012132450918407,0.0006804722110409,0.0003408983229962,0.0001918745578035,4,156000000000000.0,4384098033486.339,2.810319
3499,NVIDIA A100 80GB PCIe,448,640,640,hidden_gates,0,583,0.0002273280024528,1468006400,0.0011358511696505,0.0006362874534708,0.0003196666465664,0.0001798970696131,4,156000000000000.0,6457657587981.495,4.139524
3500,NVIDIA A100 80GB PCIe,512,64,64,Activations,0,583,0.0002140160053968,131072,0.0012903076624124,0.0007224250223885,0.0003632715872837,0.0002046110527402,4,156000000000000.0,612440175.9437746,0.000393
3501,NVIDIA A100 80GB PCIe,512,64,64,Cell Update,0,583,0.0002908160090446,65536,0.0013690499308855,0.000767889225429,0.0003845519412524,0.000216608764204,4,156000000000000.0,225352105.66743353,0.000144
3502,NVIDIA A100 80GB PCIe,512,64,64,Hidden Update,0,583,0.0002437119930982,65536,0.0014437406289096,0.0008087723136931,0.0004061998605151,0.0002287684547013,4,156000000000000.0,268907570.64053583,0.000172
3503,NVIDIA A100 80GB PCIe,512,64,64,compute_gates,0,583,0.0003420160114765,16777216,0.0012160646977375,0.0006815547119174,0.0003419163929773,0.0001925935928427,4,156000000000000.0,49053890569.5436,0.031445
3504,NVIDIA A100 80GB PCIe,512,64,64,hidden_gates,0,583,0.0002713600099086,16777216,0.0011419858540913,0.000640693568112,0.0003206483304073,0.0001806439555719,4,156000000000000.0,61826412836.773315,0.039632
3505,NVIDIA A100 80GB PCIe,512,64,128,Activations,0,583,0.0002027519941329,262144,0.0012910400498822,0.0007225275224591,0.0003637267295922,0.0002047857978308,4,156000000000000.0,1292929330.3432057,0.000829
3506,NVIDIA A100 80GB PCIe,512,64,128,Cell Update,0,583,0.0002160640060901,131072,0.0013652856741727,0.0007634061662749,0.0003850683019432,0.0002168112059545,4,156000000000000.0,606635053.9910946,0.000389
3507,NVIDIA A100 80GB PCIe,512,64,128,Hidden Update,0,583,0.0002017280012369,131072,0.0014441650629347,0.0008088459248511,0.0004064469471017,0.0002288721909818,4,156000000000000.0,649746188.909467,0.000417
3508,NVIDIA A100 80GB PCIe,512,64,128,compute_gates,0,583,0.0003338240087032,33554432,0.0012169107476434,0.0006816166564007,0.0003424822745411,0.0001928118167015,4,156000000000000.0,100515334802.75516,0.064433
3509,NVIDIA A100 80GB PCIe,512,64,128,hidden_gates,0,583,0.0002252800017595,67108864,0.0011382053008392,0.0006361802311616,0.0003211980764027,0.0001808269932749,4,156000000000000.0,297890906764.29755,0.190956
3510,NVIDIA A100 80GB PCIe,512,64,192,Activations,0,583,0.0002437119930982,393216,0.0012899345790111,0.000722531133583,0.0003629762220474,0.0002044272233807,4,156000000000000.0,1613445423.843215,0.001034
3511,NVIDIA A100 80GB PCIe,512,64,192,Cell Update,0,583,0.0002508800029754,196608,0.001364382644233,0.0007634242218479,0.0003844330431017,0.0002165253792833,4,156000000000000.0,783673460.0935028,0.000502
3512,NVIDIA A100 80GB PCIe,512,64,192,Hidden Update,0,583,0.0001935359984636,196608,0.0014405374649684,0.0008063250895098,0.0004057102395679,0.0002285021358906,4,156000000000000.0,1015873023.9375999,0.000651
3513,NVIDIA A100 80GB PCIe,512,64,192,compute_gates,0,583,0.0003256320059299,50331648,0.0012110518779199,0.0006770880416695,0.0003415958602209,0.0001923679760294,4,156000000000000.0,154566034921.13452,0.099081
3514,NVIDIA A100 80GB PCIe,512,64,192,hidden_gates,0,583,0.0002140160053968,150994944,0.0011367905211784,0.0006362191200821,0.0003202307864622,0.000180340614634,4,156000000000000.0,705531082687.2283,0.452264
3515,NVIDIA A100 80GB PCIe,512,64,256,Activations,0,583,0.0002129919975996,524288,0.0012951066351021,0.0007257111361198,0.0003642421327823,0.0002051533661999,4,156000000000000.0,2461538489.279771,0.001578
3516,NVIDIA A100 80GB PCIe,512,64,256,Cell Update,0,583,0.0002355200052261,262144,0.001370689706095,0.0007678578364966,0.0003856308479488,0.0002172010216495,4,156000000000000.0,1113043453.562855,0.000713
3517,NVIDIA A100 80GB PCIe,512,64,256,Hidden Update,0,583,0.0002027519941329,262144,0.0014469819642418,0.0008107798152856,0.0004069657239056,0.0002292364250505,4,156000000000000.0,1292929330.3432057,0.000829
3518,NVIDIA A100 80GB PCIe,512,64,256,compute_gates,0,583,0.0003225600123405,67108864,0.0012196419130672,0.0006835277690377,0.000342942087409,0.0001931720566204,4,156000000000000.0,208050785691.187,0.133366
3519,NVIDIA A100 80GB PCIe,512,64,256,hidden_gates,0,583,0.0002242559939622,268435456,0.0011433910092493,0.0006406024569258,0.0003216411692571,0.0001811473830662,4,156000000000000.0,1197004598437.8315,0.767311
3520,NVIDIA A100 80GB PCIe,512,64,320,Activations,0,583,0.0001976319998502,655360,0.0012961466847057,0.0007256983583445,0.000364992313938,0.0002054560124231,4,156000000000000.0,3316062178.679293,0.002126
3521,NVIDIA A100 80GB PCIe,512,64,320,Cell Update,0,583,0.0002109439969062,327680,0.001371682812773,0.0007678428365061,0.0003863360943464,0.0002175038819205,4,156000000000000.0,1553398081.0352652,0.000996
3522,NVIDIA A100 80GB PCIe,512,64,320,Hidden Update,0,583,0.0001945600062608,327680,0.0014480207991846,0.0008107537041652,0.0004077040969963,0.000229562998023,4,156000000000000.0,1684210472.1191154,0.00108
3523,NVIDIA A100 80GB PCIe,512,64,320,compute_gates,0,583,0.0003502080142498,83886080,0.0012204393559838,0.0006835694357469,0.0003434891509022,0.0001933807693346,4,156000000000000.0,239532153996.23856,0.153546
